GFlops(7),disk speed(8),GPU number(9),batch size(13),Real Iterations Number(15),CPU threads(19),overall execution time(31)
7365,216,3,1024,382,4,967.01705789566
7365,216,3,1024,382,8,544.127830028534
7365,216,3,1024,382,8,554.054892539978
7365,216,3,1024,382,12,483.977269887924
7365,216,3,1024,382,12,436.813408374786
7365,216,3,1024,382,16,368.242861509323
7365,216,3,1024,382,16,375.671510219574
7365,216,3,512,760,2,1559.61843180656
7365,216,3,512,760,2,1560.93448090553
7365,216,3,512,760,4,834.0881524086
7365,216,3,512,760,4,836.298309326172
7365,216,3,512,760,8,486.082616090775
7365,216,3,512,760,8,492.768934488297
7365,216,3,512,760,12,378.196120738983
7365,216,3,512,760,12,375.994910478592
7365,216,3,512,760,16,316.996847629547
7365,216,3,512,760,16,316.904197216034
7365,216,3,256,1519,2,1524.51432275772
7365,216,3,256,1519,2,1522.75815153122
7365,216,3,256,1519,4,805.667823553085
7365,216,3,256,1519,4,805.313914775848
7365,216,3,256,1519,8,465.060690879822
7365,216,3,256,1519,8,457.292115449905
7365,216,3,256,1519,12,348.076225757599
7365,216,3,256,1519,12,349.444960832596
7365,216,3,256,1519,16,310.507826089859
7365,216,3,256,1519,16,320.496630430222
7365,216,3,128,3034,2,1550.13197040558
7365,216,3,128,3034,2,1549.12120318413
7365,216,3,128,3034,4,823.570428133011
7365,216,3,128,3034,4,832.083885908127
7365,216,3,128,3034,8,462.605798006058
7365,216,3,128,3034,8,468.965339422226
7365,216,3,128,3034,12,389.311256408691
7365,216,3,128,3034,12,388.317547798157
7365,216,3,128,3034,16,390.100030183792
7365,216,3,128,3034,16,386.826084852219
7365,216,3,1024,128,2,635.247768878937
7365,216,3,1024,128,2,605.194443702698
7365,216,3,1024,128,4,357.422672271728
7365,216,3,1024,128,4,371.811849355698
7365,216,3,1024,128,8,271.461004734039
7365,216,3,1024,128,8,241.22455239296
7365,216,3,1024,128,12,204.830960512161
7365,216,3,1024,128,12,207.691036701202
7365,216,3,1024,128,16,204.96789431572
7365,216,3,1024,128,16,175.229909896851
7365,216,3,512,254,2,563.096867799759
7365,216,3,512,254,2,559.709384202957
7365,216,3,512,254,4,317.326707601547
7365,216,3,512,254,4,317.195133447647
7365,216,3,512,254,8,234.260653495789
7365,216,3,512,254,8,218.04167675972
7365,216,3,512,254,12,167.945440769196
7365,216,3,512,254,12,178.042631149292
7365,216,3,512,254,16,156.9592192173
7365,216,3,512,254,16,164.170074462891
7365,216,3,256,507,2,550.701522111893
7365,216,3,256,507,2,543.051795959473
7365,216,3,256,507,4,306.625000715256
7365,216,3,256,507,4,304.972182035446
7365,216,3,256,507,8,203.76978802681
7365,216,3,256,507,8,200.817638874054
7365,216,3,256,507,12,157.442090034485
7365,216,3,256,507,12,153.784652233124
7365,216,3,256,507,16,144.670284986496
7365,216,3,256,507,16,145.6930372715
7365,216,3,128,1012,2,553.916947364807
7365,216,3,128,1012,2,556.341331243515
7365,216,3,128,1012,4,312.894119501114
7365,216,3,128,1012,4,314.143537998199
7365,216,3,128,1012,8,193.867686271667
7365,216,3,128,1012,8,194.481745481491
7365,216,3,128,1012,12,171.203247070313
7365,216,3,128,1012,12,172.917489528656
7365,216,3,128,1012,16,169.477964162827
7365,216,3,128,1012,16,170.160735845566
5591,384,1,1024,128,2,910.017174243927
5591,384,1,1024,128,2,906.386110305786
5591,384,2,1024,128,2,925.150365352631
5591,384,1,1024,128,4,512.989192485809
5591,384,2,1024,128,2,918.624781370163
5591,384,1,1024,128,4,511.128152608872
5591,384,1,1024,128,8,403.436082839966
5591,384,2,1024,128,4,517.012071371078
5591,384,1,1024,128,8,399.811684608459
5591,384,2,1024,128,4,516.231563806534
5591,384,1,1024,128,12,398.694785833359
5591,384,2,1024,128,8,313.362027406693
5591,384,1,1024,128,12,402.713405132294
5591,384,2,1024,128,8,314.093516588211
5591,384,1,1024,128,16,398.35666847229
5591,384,2,1024,128,12,273.154044389725
5591,384,2,1024,128,12,274.102329015732
5591,384,1,1024,128,16,398.45793223381
5591,384,2,1024,128,16,273.922547340393
5591,384,2,1024,128,16,272.359965801239
5591,384,1,512,254,2,902.956581354141
5591,384,2,512,254,2,918.288173913956
5591,384,1,512,254,2,902.53445649147
5591,384,2,512,254,2,927.16530919075
5591,384,1,512,254,4,495.690692663193
5591,384,1,512,254,4,497.5894780159
5591,384,2,512,254,4,519.510304689407
5591,384,2,512,254,4,516.661143064499
5591,384,1,512,254,8,393.335358142853
5591,384,1,512,254,8,389.02741932869
5591,384,2,512,254,8,313.46484875679
5591,384,2,512,254,8,314.840430021286
5591,384,1,512,254,12,391.430983543396
5591,384,1,512,254,12,390.034781455994
5591,384,2,512,254,12,261.092511177063
5591,384,2,512,254,12,258.75161075592
5591,384,1,512,254,16,388.396740913391
5591,384,2,512,254,16,258.138066053391
5591,384,2,512,254,16,257.139276504517
5591,384,1,512,254,16,388.16925239563
5591,384,2,256,507,2,915.021181106567
5591,384,1,256,507,2,893.668648481369
5591,384,2,256,507,2,907.951388120651
5591,384,1,256,507,2,893.836755037308
5591,384,2,256,507,4,496.873756170273
5591,384,1,256,507,4,485.186933517456
5591,384,2,256,507,4,497.303372383118
5591,384,1,256,507,4,485.311101675034
5591,384,2,256,507,8,299.255803346634
5591,384,1,256,507,8,384.781473875046
5591,384,2,256,507,8,301.949961423874
5591,384,1,256,507,8,385.44055223465
5591,384,2,256,507,12,246.400192260742
5591,384,2,256,507,12,247.240493297577
5591,384,1,256,507,12,382.179638624191
5591,384,2,256,507,16,245.262927055359
5591,384,1,256,507,12,383.231367826462
5591,384,2,256,507,16,245.365631103516
5591,384,1,256,507,16,381.3615629673
5591,384,1,256,507,16,384.40419626236
5591,384,2,128,1012,2,881.075335502625
5591,384,2,128,1012,2,881.422924995422
5591,384,1,128,1012,2,894.981559753418
5591,384,1,128,1012,2,894.873808383942
5591,384,2,128,1012,4,469.47655415535
5591,384,2,128,1012,4,468.729401350021
5591,384,2,128,1012,8,283.284870386124
5591,384,1,128,1012,4,486.361314058304
5591,384,2,128,1012,8,277.128381252289
5591,384,1,128,1012,4,484.858198404312
5591,384,2,128,1012,12,228.127344608307
5591,384,2,128,1012,12,229.946908950806
5591,384,1,128,1012,8,385.587738513947
5591,384,2,128,1012,16,243.455622196198
5591,384,2,128,1012,16,225.966233253479
5591,384,1,128,1012,8,386.977375507355
5591,384,1,128,1012,12,385.759066820145
5591,384,1,128,1012,12,386.266668796539
5591,384,1,128,1012,16,386.519340991974
5591,384,1,128,1012,16,387.317401170731
5591,384,4,1024,128,2,1066.31496500969
5591,384,4,1024,128,2,1065.22406077385
5591,420,4,1024,128,2,1060.50630235672
5591,420,4,1024,128,2,1063.31566381454
5591,420,4,1024,128,4,633.052616357803
5591,420,4,1024,128,4,634.149826526642
5591,420,4,1024,128,8,421.97043633461
5591,420,4,1024,128,8,416.350680112839
5591,420,4,1024,128,16,313.051881551742
5591,420,4,1024,128,16,318.750340938568
5591,420,4,1024,128,24,292.901165485382
5591,420,4,1024,128,24,294.475562095642
5591,420,4,1024,128,32,297.342343091965
5591,420,4,1024,128,32,294.453964233398
5591,420,4,512,254,2,1052.21157193184
5591,420,4,512,254,2,1048.83171510696
5591,420,4,512,254,4,620.210862159729
5591,420,4,512,254,4,621.603278875351
5591,420,4,512,254,8,407.148398160934
5591,420,4,512,254,8,408.755983829498
5591,420,4,512,254,16,300.999300003052
5591,420,4,512,254,16,303.257059574127
5591,420,4,512,254,24,275.652110815048
5591,420,4,512,254,24,270.602059602737
5591,420,4,512,254,32,275.557914733887
5591,420,4,512,254,32,274.913386583328
5591,420,4,256,507,2,1037.54470872879
5591,420,4,256,507,2,1054.99416995049
5591,420,4,256,507,4,614.04789853096
5591,420,4,256,507,4,615.581694841385
5591,420,4,256,507,8,409.643040895462
5591,420,4,256,507,8,407.26144194603
5591,420,4,256,507,16,292.522098302841
5591,420,4,256,507,16,291.634890079498
5591,420,4,256,507,24,258.490991592407
5591,420,4,256,507,24,259.641745328903
5591,420,4,128,1012,32,261.336651325226
5591,420,4,128,1012,32,260.258088827133
5591,420,4,128,1012,2,1050.33825230598
5591,420,4,128,1012,2,1052.3947353363
5591,420,4,128,1012,4,609.506671667099
5591,420,4,128,1012,4,616.559875965118
5591,420,4,128,1012,8,391.342472314835
5591,420,4,128,1012,8,389.485753297806
5591,420,4,128,1012,16,281.177710771561
5591,420,4,128,1012,16,278.730663537979
5591,420,4,128,1012,24,255.763020038605
5591,420,4,128,1012,24,255.200211524963
5591,420,4,128,1012,32,258.395364999771
5591,420,4,128,1012,32,259.876634836197
5591,420,3,1024,128,2,1071.61288022995
5591,420,3,1024,128,2,1067.52593755722
5591,420,3,1024,128,4,651.454319953919
5591,420,3,1024,128,4,644.668743610382
5591,420,3,1024,128,8,443.560436010361
5591,420,3,1024,128,8,431.873150825501
5591,420,3,1024,128,12,366.375448703766
5591,420,3,1024,128,12,368.009363651276
5591,420,3,1024,128,16,338.217767953873
5591,420,3,1024,128,16,335.430493831634
5591,420,3,512,254,2,1089.98588466644
5591,420,3,512,254,2,1072.16650462151
5591,420,3,512,254,4,650.123814344406
5591,420,3,512,254,4,648.119158506393
5591,420,3,512,254,8,433.735294818878
5591,420,3,512,254,8,436.168861865997
5591,420,3,512,254,12,358.197117567062
5591,420,3,512,254,12,359.125869035721
5591,420,3,512,254,16,319.868408679962
5591,420,3,512,254,16,323.577674388885
5591,420,3,256,507,2,1080.0511007309
5591,420,3,256,507,2,1064.93032431602
5591,420,3,256,507,4,639.973690271378
5591,420,3,256,507,4,652.432726621628
5591,420,3,256,507,8,430.891407728195
5591,420,3,256,507,8,431.509652853012
5591,420,3,256,507,12,354.986650705337
5591,420,3,256,507,12,354.13930773735
5591,420,3,256,507,16,317.776400566101
5591,420,3,256,507,16,308.931619882584
5591,420,3,128,1012,2,1064.62737607956
5591,420,3,128,1012,2,1062.66145062447
5591,420,3,128,1012,4,639.652392864227
5591,420,3,128,1012,4,639.41440653801
5591,420,3,128,1012,8,424.215097904205
5591,420,3,128,1012,8,424.347586870193
5591,420,3,128,1012,12,348.881567955017
5591,420,3,128,1012,12,348.429046154022
5591,420,3,128,1012,16,310.293688058853
5591,420,3,128,1012,16,312.624547481537
11339,270,8,128,1012,16,174.036122083664
11339,270,8,128,1012,16,174.542302846909
11339,270,8,128,1012,16,173.222394704819
11339,270,8,128,1012,16,172.426159143448
11339,270,8,128,1012,16,173.465233802795
11339,270,8,1024,128,2,806.888175964355
11339,270,8,1024,128,2,805.524034023285
11339,270,8,1024,128,2,804.99408864975
11339,270,8,1024,128,2,807.476763486862
11339,270,8,1024,128,4,446.939585924149
11339,270,8,1024,128,4,445.486524820328
11339,270,8,1024,128,4,447.760015010834
11339,270,8,1024,128,4,445.863661289215
11339,270,8,1024,128,8,270.934182882309
11339,270,8,1024,128,8,271.709404706955
11339,270,8,1024,128,8,271.678223133087
11339,270,8,1024,128,8,269.639640331268
11339,270,8,1024,128,16,188.212477207184
11339,270,8,1024,128,16,188.191237926483
11339,270,8,1024,128,16,186.3284034729
11339,270,8,1024,128,16,187.054720640183
11339,270,8,1024,128,32,168.697031021118
11339,270,8,1024,128,32,168.72136926651
11339,270,8,1024,128,32,165.898641347885
11339,270,8,1024,128,32,167.362145900726
11339,270,8,512,254,2,811.833085298538
11339,270,8,512,254,2,815.220165491104
11339,270,8,512,254,2,814.267906904221
11339,270,8,512,254,2,809.023570537567
11339,270,8,512,254,4,447.916547298431
11339,270,8,512,254,4,446.288055419922
11339,270,8,512,254,4,444.734510660172
11339,270,8,512,254,4,447.967626094818
11339,270,8,512,254,8,270.24733543396
11339,270,8,512,254,8,271.925142765045
11339,270,8,512,254,8,271.800556898117
11339,270,8,512,254,8,270.284402608871
11339,270,8,512,254,16,179.710485458374
11339,270,8,512,254,16,178.354560375214
11339,270,8,512,254,16,178.163146734238
11339,270,8,512,254,16,177.787278175354
11339,270,8,512,254,32,153.58442902565
11339,270,8,512,254,32,151.626488208771
11339,270,8,512,254,32,152.788313627243
11339,270,8,512,254,32,152.234284162521
11339,270,8,256,507,2,822.578316688538
11339,270,8,256,507,2,867.213368177414
11339,270,8,256,507,2,821.345022916794
11339,270,8,256,507,2,817.244952201843
11339,270,8,256,507,4,452.54957151413
11339,270,8,256,507,4,455.075248479843
11339,270,8,256,507,4,450.551724910736
11339,270,8,256,507,4,452.151168107987
11339,270,8,256,507,8,269.840953350067
11339,270,8,256,507,8,272.031758785248
11339,270,8,256,507,8,274.243974208832
11339,270,8,256,507,8,272.493831157684
11339,270,8,256,507,16,176.638119220734
11339,270,8,256,507,16,175.722981929779
11339,270,8,256,507,16,174.617624759674
11339,270,8,256,507,16,176.300842523575
11339,270,8,256,507,32,144.572640657425
11339,270,8,256,507,32,144.386073589325
11339,270,8,256,507,32,145.273762226105
11339,270,8,256,507,32,145.288664340973
11339,270,8,128,1012,2,840.383962154388
11339,270,8,128,1012,2,839.862174510956
11339,270,8,128,1012,2,856.974208831787
11339,270,8,128,1012,2,841.394004821777
11339,270,8,128,1012,4,468.176411628723
11339,270,8,128,1012,4,466.975599050522
11339,270,8,128,1012,4,466.279559612274
11339,270,8,128,1012,4,466.39834690094
11339,270,8,128,1012,8,277.477104187012
11339,270,8,128,1012,8,275.871415138245
11339,270,8,128,1012,8,275.246337890625
11339,270,8,128,1012,8,275.320913314819
11339,270,8,128,1012,16,173.773957490921
11339,270,8,128,1012,16,173.65710568428
11339,270,8,128,1012,16,174.036354780197
11339,270,8,128,1012,16,173.589847803116
11339,270,8,128,1012,32,143.034887552261
11339,270,8,128,1012,32,141.483364343643
11339,270,8,128,1012,32,141.817445278168
11339,270,8,128,1012,32,141.818825006485
11339,270,4,1024,128,2,791.443084001541
11339,270,4,1024,128,2,792.037789583206
11339,270,4,1024,128,2,794.863306760788
11339,270,4,1024,128,2,790.566580533981
11339,270,4,1024,128,4,431.274978876114
11339,270,4,1024,128,4,426.987244606018
11339,270,4,1024,128,4,428.412912368774
11339,270,4,1024,128,4,428.960752725601
11339,270,4,1024,128,8,255.59580373764
11339,270,4,1024,128,8,256.769388914108
11339,270,4,1024,128,8,255.386095285416
11339,270,4,1024,128,8,254.083640098572
11339,270,4,1024,128,16,170.506119728088
11339,270,4,1024,128,16,171.451623439789
11339,270,4,1024,128,16,173.406027555466
11339,270,4,1024,128,16,170.376226663589
11339,270,4,1024,128,32,143.552730560303
11339,270,4,1024,128,32,142.964605808258
11339,270,4,1024,128,32,138.832758665085
11339,270,4,1024,128,32,137.311649799347
11339,270,4,512,254,2,797.72495508194
11339,270,4,512,254,2,791.900074958801
11339,270,4,512,254,2,790.935545682907
11339,270,4,512,254,2,790.767206907272
11339,270,4,512,254,4,426.966384887695
11339,270,4,512,254,4,426.670999526978
11339,270,4,512,254,4,430.114563465118
11339,270,4,512,254,4,428.158790588379
11339,270,4,512,254,8,254.002490520477
11339,270,4,512,254,8,255.36449432373
11339,270,4,512,254,8,254.784682273865
11339,270,4,512,254,8,255.962734460831
11339,270,4,512,254,16,164.595278739929
11339,270,4,512,254,16,165.706109285355
11339,270,4,512,254,16,163.370995044708
11339,270,4,512,254,16,165.394415616989
11339,270,4,512,254,32,135.350548267365
11339,270,4,512,254,32,139.0540766716
11339,270,4,512,254,32,136.964604616165
11339,270,4,512,254,32,137.59267616272
11339,270,4,256,507,2,797.830079317093
11339,270,4,256,507,2,805.976681947708
11339,270,4,256,507,2,799.141434431076
11339,270,4,256,507,2,807.604387998581
11339,270,4,256,507,4,431.678250789642
11339,270,4,256,507,4,428.994886398315
11339,270,4,256,507,4,431.439207792282
11339,270,4,256,507,4,431.094304561615
11339,270,4,256,507,8,259.117079019546
11339,270,4,256,507,8,254.801928520203
11339,270,4,256,507,8,255.095369815826
11339,270,4,256,507,8,254.095217704773
11339,270,4,256,507,16,163.528838396072
11339,270,4,256,507,16,163.271569252014
11339,270,4,256,507,16,163.314512729645
11339,270,4,256,507,16,162.238697528839
11339,270,4,256,507,32,130.922732591629
11339,270,4,256,507,32,131.199785709381
11339,270,4,256,507,32,131.600581645966
11339,270,4,256,507,32,131.160751819611
11339,270,4,128,1012,2,811.54793047905
11339,270,4,128,1012,2,806.262746334076
11339,270,4,128,1012,2,811.158927440643
11339,270,4,128,1012,2,805.719119310379
11339,270,4,128,1012,4,434.850160121918
11339,270,4,128,1012,4,441.283620119095
11339,270,4,128,1012,4,440.900735855103
11339,270,4,128,1012,4,448.679298400879
11339,270,4,128,1012,8,254.260118484497
11339,270,4,128,1012,8,255.428473949432
11339,270,4,128,1012,8,255.612257003784
11339,270,4,128,1012,8,255.456392049789
11339,270,4,128,1012,16,159.888033390045
11339,270,4,128,1012,16,160.206048727036
11339,270,4,128,1012,16,160.491537570953
11339,270,4,128,1012,16,159.515388250351
11339,270,4,128,1012,32,128.988263130188
11339,270,4,128,1012,32,128.473554849625
11339,270,4,128,1012,32,128.69091796875
11339,270,4,128,1012,32,128.017915725708
11339,270,2,1024,128,2,791.471416473389
11339,270,2,1024,128,2,789.193247079849
11339,270,2,1024,128,2,787.720389842987
11339,270,2,1024,128,2,787.26747584343
11339,270,2,1024,128,4,423.323642015457
11339,270,2,1024,128,4,424.398666143417
11339,270,2,1024,128,4,421.55788230896
11339,270,2,1024,128,4,421.194968938828
11339,270,2,1024,128,8,250.828454971313
11339,270,2,1024,128,8,249.405455112457
11339,270,2,1024,128,8,250.781563043594
11339,270,2,1024,128,8,250.593430995941
11339,270,2,1024,128,16,166.789132356644
11339,270,2,1024,128,16,166.921179771423
11339,270,2,1024,128,16,168.707624197006
11339,270,2,1024,128,16,168.49849319458
11339,270,2,1024,128,32,131.433219671249
11339,270,2,1024,128,32,140.528235197067
11339,270,2,1024,128,32,131.771200418472
11339,270,2,1024,128,32,132.909537315369
11339,270,2,512,254,2,787.174737215042
11339,270,2,512,254,2,782.969963073731
11339,270,2,512,254,2,784.114087581635
11339,270,2,512,254,2,793.657572031021
11339,270,2,512,254,4,421.47034907341
11339,270,2,512,254,4,422.052761077881
11339,270,2,512,254,4,419.472024440765
11339,270,2,512,254,4,421.372795343399
11339,270,2,512,254,8,249.38526892662
11339,270,2,512,254,8,247.428149461746
11339,270,2,512,254,8,249.6661632061
11339,270,2,512,254,8,248.600006103516
11339,270,2,512,254,16,158.032877206802
11339,270,2,512,254,16,159.092029094696
11339,270,2,512,254,16,158.150931119919
11339,270,2,512,254,16,158.22283244133
11339,270,2,512,254,32,131.085011720657
11339,270,2,512,254,32,125.298660993576
11339,270,2,512,254,32,131.030839204788
11339,270,2,512,254,32,126.222028255463
11339,270,2,256,507,2,789.752397537231
11339,270,2,256,507,2,802.324365139008
11339,270,2,256,507,2,790.866000890732
11339,270,2,256,507,2,787.962911844254
11339,270,2,256,507,4,430.323828935623
11339,270,2,256,507,4,424.044875621796
11339,270,2,256,507,4,421.732082366943
11339,270,2,256,507,4,424.752612829208
11339,270,2,256,507,8,247.760670423508
11339,270,2,256,507,8,248.609684705734
11339,270,2,256,507,8,248.030030250549
11339,270,2,256,507,8,247.43518447876
11339,270,2,256,507,16,154.846946001053
11339,270,2,256,507,16,156.118985891342
11339,270,2,256,507,16,155.261728048325
11339,270,2,256,507,16,156.142958879471
11339,270,2,256,507,32,124.126733064652
11339,270,2,256,507,32,122.191143035889
11339,270,2,256,507,32,122.759169340134
11339,270,2,256,507,32,123.507606983185
11339,270,2,128,1012,2,796.765954732895
11339,270,2,128,1012,2,801.004433631897
11339,270,2,128,1012,2,808.499336004257
11339,270,2,128,1012,2,799.606856107712
11339,270,2,128,1012,4,426.521108150482
11339,270,2,128,1012,4,427.711566925049
11339,270,2,128,1012,4,423.608344554901
11339,270,2,128,1012,4,426.82129073143
11339,270,2,128,1012,8,247.924463033676
11339,270,2,128,1012,8,247.357137918472
11339,270,2,128,1012,8,246.264503479004
11339,270,2,128,1012,8,247.796590566635
11339,270,2,128,1012,16,154.206756591797
11339,270,2,128,1012,16,154.516025304794
11339,270,2,128,1012,16,153.605765104294
11339,270,2,128,1012,16,153.765730857849
11339,270,2,128,1012,32,121.954808473587
11339,270,2,128,1012,32,122.137909173965
11339,270,2,128,1012,32,121.994682312012
11339,270,2,128,1012,32,121.759303331375
11339,270,1,1024,128,2,786.712074279785
11339,270,1,1024,128,2,788.640757322311
11339,270,1,1024,128,2,787.146971225739
11339,270,1,1024,128,2,795.51420712471
11339,270,1,1024,128,4,419.777615785599
11339,270,1,1024,128,4,424.780571699143
11339,270,1,1024,128,4,421.984369277954
11339,270,1,1024,128,4,421.235280513763
11339,270,1,1024,128,8,247.328773498535
11339,270,1,1024,128,8,246.521357536316
11339,270,1,1024,128,8,245.896025896072
11339,270,1,1024,128,8,247.488500833511
11339,270,1,1024,128,16,159.973747730255
11339,270,1,1024,128,16,157.96394944191
11339,270,1,1024,128,16,159.828431606293
11339,270,1,1024,128,16,160.804575681686
11339,270,1,1024,128,32,132.822862863541
11339,270,1,1024,128,32,132.473825216293
11339,270,1,1024,128,32,131.622874736786
11339,270,1,1024,128,32,132.838450193405
11339,270,1,512,254,2,780.897535562515
11339,270,1,512,254,2,783.343759298325
11339,270,1,512,254,2,780.166267871857
11339,270,1,512,254,2,782.122201442719
11339,270,1,512,254,4,417.182408094406
11339,270,1,512,254,4,414.625145673752
11339,270,1,512,254,4,414.438975811005
11339,270,1,512,254,4,412.799320459366
11339,270,1,512,254,8,240.651392936707
11339,270,1,512,254,8,241.524219989777
11339,270,1,512,254,8,240.202781915665
11339,270,1,512,254,8,239.246560096741
11339,270,1,512,254,16,147.621179580688
11339,270,1,512,254,16,147.997062921524
11339,270,1,512,254,16,147.706590652466
11339,270,1,512,254,16,147.66159081459
11339,270,1,512,254,32,121.119329690933
11339,270,1,512,254,32,116.85018992424
11339,270,1,512,254,32,118.935779571533
11339,270,1,512,254,32,118.785353899002
11339,270,1,256,507,2,786.749358892441
11339,270,1,256,507,2,781.997434854508
11339,270,1,256,507,2,784.097197055817
11339,270,1,256,507,2,782.595260381699
11339,270,1,256,507,4,414.013130426407
11339,270,1,256,507,4,411.228220462799
11339,270,1,256,507,4,411.849799633026
11339,270,1,256,507,4,413.401225090027
11339,270,1,256,507,8,238.115780830383
11339,270,1,256,507,8,235.246752500534
11339,270,1,256,507,8,237.141267538071
11339,270,1,256,507,8,236.425441741943
11339,270,1,256,507,16,145.298011064529
11339,270,1,256,507,16,145.034088611603
11339,270,1,256,507,16,144.649100065231
11339,270,1,256,507,16,145.096277952194
11339,270,1,256,507,32,114.081279277802
11339,270,1,256,507,32,113.648074150085
11339,270,1,256,507,32,113.021219968796
11339,270,1,256,507,32,114.779114246368
11339,270,1,128,1012,2,787.132234573364
11339,270,1,128,1012,2,787.070442199707
11339,270,1,128,1012,2,787.574828863144
11339,270,1,128,1012,2,792.180352926254
11339,270,1,128,1012,4,416.410284996033
11339,270,1,128,1012,4,416.121624469757
11339,270,1,128,1012,4,416.359198093414
11339,270,1,128,1012,4,421.221211194992
11339,270,1,128,1012,8,236.503073453903
11339,270,1,128,1012,8,236.697132587433
11339,270,1,128,1012,8,236.310306310654
11339,270,1,128,1012,8,236.735996246338
11339,270,1,128,1012,16,143.891317129135
11339,270,1,128,1012,16,143.301662921906
11339,270,1,128,1012,16,142.630996704102
11339,270,1,128,1012,16,142.96986913681
11339,270,1,128,1012,32,109.962234735489
11339,270,1,128,1012,32,111.665927648544
11339,270,1,128,1012,32,111.333884239197
11339,270,1,128,1012,32,110.983444929123
1195,445,1,128,1012,16,1401.9663169384
1195,445,1,128,1012,16,514.563658952713
1195,445,1,128,1012,16,514.666784286499
1195,445,1,128,1012,16,514.817965745926
1195,445,1,128,1012,16,514.628689289093
1195,445,1,128,1012,16,514.534910440445
1195,445,1,128,1012,16,514.601372480393
1195,445,1,128,1012,16,514.497580289841
1195,445,1,64,10111,8,2713.84368276596
1195,445,1,64,10111,8,2709.54045891762
1195,445,1,64,10111,8,2705.71072745323
1195,445,1,64,10111,8,2705.1281247139
1195,445,1,64,10111,8,2704.31648468971
1195,445,1,64,10111,8,2704.13146257401
1195,445,1,64,10111,8,2763.42124152184
1195,445,1,64,10111,8,2763.12001132965
1195,445,1,64,10111,8,2741.90150213242
1195,445,1,64,10111,8,2742.90606951714
1195,445,1,64,10111,8,2732.03653907776
1195,445,1,64,10111,8,2732.25591206551
1195,445,1,64,10111,8,2725.43685221672
1195,445,1,64,10111,8,2723.98571538925
1195,445,1,64,10111,8,2716.08889961243
1195,445,1,64,10111,8,2716.58113789558
1195,445,1,64,10111,8,2707.9145667553
1195,445,1,64,10111,8,2708.90001344681
1195,445,1,64,10111,8,2682.79876422882
1195,445,1,64,10111,8,2682.36390972137
1195,445,1,64,10111,8,2682.0582742691
1195,445,1,64,10111,8,2682.48865604401
1195,445,1,64,10111,8,2681.81476736069
1195,445,1,64,10111,8,2682.99109721184
1195,445,1,64,10111,8,2681.76431941986
1195,445,1,64,10111,8,2683.62506580353
1195,445,1,64,10111,8,2682.00122261047
1195,445,1,1,646976,8,56881.3999912739
1195,445,1,1,646976,8,56872.396777153
5591,384,2,1024,576,8,1075.27232480049
5591,384,2,1024,576,8,1084.20116972923
5591,384,2,1024,576,8,1075.15311360359
5591,384,2,1024,576,8,1085.01579260826
5591,384,2,1024,576,8,1077.00845170021
5591,384,2,1024,576,8,1079.324644804
5591,384,2,1024,576,8,1041.56832385063
5591,384,2,1024,576,8,1044.58883738518
5591,384,2,1024,576,8,1044.50125217438
